id,language
36097619,en
2905807,tr
18375252,fr
30312700,en
129131,en
638603,en
1087184,en
13065,en
381713,en
47924,en
122947,en
481550,en
209390,en
769016,en
138097,en
582533,en
734191,en
62471,en
112874,en
71787,en
99461,en
451220,en
3375897,en
156565,en
3295696,en
7036997,en
17487,en
8492,en
10025007,en
20701984,en
187799,en
6197,en
10335701,en
6405929,en
839077,en
7671562,en
116988,en
420744,en
11512688,en
8113994,en
16762211,en
8101452,en
29881,en
49176,en
38505,es
15774784,en
125542,en
2353037,en
785003,en
119512,en
945276,en
12924261,en
17137673,en
8192391,en
13478341,en
43924,en
1519478,fr
6320247,en
60364,en
17332968,en
69887,en
19138879,en
22822928,en
92625,en
984561,ro
45894065,en
23399287,en
13175692,en
28698224,en
22567184,en
12442,en
17412749,en
22552026,en
25733983,en
25189315,en
13586891,en
119837,en
172691,en
148780,en
55304,en
13760,en
267869,en
194003,en
11430,en
8532,en
5098020,en
687215,en
573326,en
33613,en
908971,en
76826,en
6389874,en
116378,en
5955666,en
39978,en
46723,en
6620479,en
4031386,en
28867,en
52362,en
115805,fr
954303,en
4580,en
9712341,en
9724798,en
106346,en
13486553,en
972877,en
14811943,en
105548,en
359816,en
13511668,en
9484900,en
16277248,en
210201,en
11547875,en
12052,en
11019938,en
10105459,en
2729221,en
17149088,en
13007638,en
23603,en
67397,en
11115434,en
924499,en
242793,en
16071748,en
18809484,en
685606,en
11022222,en
12265635,en
176332,en
36621586,en
13490570,en
99328,en
42121526,en
28391654,en
15858,en
65030,en
144758,en
202292,en
11428,en
568568,en
614558,en
568104,en
1129283,en
470068,en
291554,en
24096,en
105687,en
532069,en
124718,en
376465,en
92762,en
8068272,en
2985546,en
7092507,en
923404,es
3134981,en
10637697,en
490136,en
165818,en
7823600,en
300932,en
225343,en
3407345,en
542953,en
41668,en
6146985,en
2505836,en
31352,en
5932370,tl
5041503,en
950018,en
9622286,en
37338,en
142460,en
87424,en
17846011,en
69006,en
33457,en
3418598,nl
13145654,en
13589123,en
143999,en
857502,en
87265,en
9706200,pt
16101018,en
12386931,en
16144868,en
1805208,fr
91202,en
250824,en
38703,en
6295267,en
3438447,es
884536,en
24866,en
3287351,de
22573856,en
89376,en
342994,en
20561916,en
851802,es
328181,en
24694092,en
12014,en
18505796,en
28335696,en
92576,en
42143,en
3637,en
82405,en
1024724,en
85795,en
297186,en
825377,en
225385,en
68098,en
95660,en
727578,en
642914,en
1801066,en
57981,en
228990,en
158778,en
4950,en
478146,en
1567544,fr
13409405,en
2327958,en
1112404,en
6349976,en
22215757,en
123768,en
44312,en
10714906,en
7937776,en
1312502,en
1030905,de
10337453,en
567667,en
7707538,en
16599,en
4201106,en
92769,en
1020674,en
9619,en
13584400,en
18007532,en
226113,en
29393,en
148875,en
625151,en
7552700,en
7039746,en
1479967,it
1070554,en
1327609,es
280352,en
200362,en
452198,en
17929102,en
466354,en
326931,en
1531433,en
19275608,en
2934112,en
10875239,en
3548256,en
6618102,en
6375845,en
669269,en
820461,en
29358487,en
59973,en
16878,en
15791085,en
60662,es
253993,en
874762,en
49741,en
239922,en
79275,en
276582,en
11140,en
1128670,en
828387,en
209497,en
770051,en
56140,en
5582295,en
420736,en
297815,en
835458,en
6939939,en
2729396,en
4071860,en
5517759,en
136179,en
501910,en
1839075,en
3457715,en
2507213,en
60930,en
591978,en
7264975,en
1724928,en
28747,en
915341,en
7926569,en
1640420,en
1333320,en
10082035,en
181255,en
5801741,en
372490,en
1072113,en
7954894,en
14333353,en
16335,en
7355137,en
221391,en
17898650,id
13413786,ro
6941321,en
11656,en
693016,en
464124,en
16155151,ja
8041873,en
18492859,en
12905462,en
73960,en
18404285,en
12884237,en
23719469,en
23197296,en
20980680,en
23601046,en
17973145,en
24397041,en
23909755,en
20404905,en
23346335,en
19000898,en
51078,en
3677,en
22447885,ar
1556093,en
3218719,en
23264825,en
24885561,en
25015043,en
7736327,en
20646696,en
36073612,de
22718705,en
100957,en
23721,en
35575184,en
68093,en
95658,en
958452,en
7877549,en
28725,en
158857,en
28942,en
291112,en
701937,en
3831023,en
11700593,en
8428115,en
94062,en
215021,fr
275247,en
9642278,en
50242,en
10640020,en
782854,en
6988014,en
259598,en
6468337,en
4277998,sv
13622863,en
9867814,en
4001794,en
13130,en
257321,en
8229399,en
21411887,en
6641635,en
12114440,en
1900124,en
17254466,en
23267873,en
17409842,en
879215,en
305440,en
75579,en
17253180,en
177869,en
22896551,en
132025,en
9507278,en
19246471,en
30731416,en
36443315,en
228069,en
40893,en
67087,en
106882,en
34312,en
1121717,en
568092,en
31391,en
3553722,en
1832623,en
47510,en
35349,en
6063110,en
7056106,en
13759,en
8133077,en
147210,en
8101162,en
7579,en
6572844,en
593031,en
6779,en
112943,en
12201,en
1132597,de
329957,en
1215920,en
15817031,en
17249189,en
10396147,en
10739664,en
6481889,fr
13413782,ro
455930,en
24840,en
6470037,en
6635054,en
6692041,en
29944,en
18655937,en
18599572,en
24397040,en
25463009,en
19401348,en
773971,en
46201,en
15670,en
192523,en
21853633,en
13549375,en
22609391,en
23497890,en
25816803,en
24934636,en
524878,en
9640,en
3279291,pt
413681,en
82795,en
74616,en
293617,en
826034,en
2498668,en
186682,en
84777,en
10596,en
76373,en
64279,en
6973755,en
103111,en
588066,en
2249920,en
59830,en
164722,en
1239609,en
6344097,en
3546298,en
239906,en
6505917,en
90411,en
287022,en
60431,en
13538702,en
87426,en
191960,en
182230,en
9488341,en
7336615,es
17337522,en
5292764,en
74996,en
93052,en
6673065,en
17063691,en
23722,en
6401865,en
1122428,en
17304237,en
6056520,en
89395,en
357399,en
4224060,en
13038833,en
71459,fr
110018,en
333939,en
26150770,en
7914611,fi
22020598,en
510569,en
169878,en
19398,en
1420762,en
289643,en
68150,en
16856,en
234352,en
613991,en
4554304,en
641760,en
2319981,en
8764393,en
14305,en
558059,en
593038,en
7090193,en
5895933,en
113250,en
7103829,en
149612,en
177076,en
4289768,en
152182,en
192043,en
165526,en
10464963,en
21796,en
10194224,en
7720207,en
15781726,en
335140,en
42149,en
15730340,en
15790886,en
14740456,en
328863,en
17131869,en
25587,en
10798398,en
828140,en
97920,en
785481,es
13516321,pt
22875082,en
23492477,en
21415815,en
22584974,en
17345314,en
92965,en
22465597,en
224754,en
29475332,en
293457,en
18879990,en
124918,en
776489,en
2099048,fr
40109367,en
39906995,en
17910054,en
43982054,en
764270,en
121120,en
21030,en
261161,en
4492663,en
501635,en
4143,en
80960,en
31357,en
420732,en
119841,en
134961,en
568095,en
6726734,en
212615,en
591499,en
846616,en
34462,en
2043100,en
132541,en
3710,en
325895,fr
7713232,en
6420553,en
437622,en
5139218,en
165395,en
289783,en
6420652,en
15984353,en
6908412,en
10131648,en
773858,en
74169,en
12059093,en
10913887,en
11515328,en
9515964,en
836924,en
3711150,en
22314178,en
15729392,es
7662771,en
5538421,nl
1720440,pt
6177287,en
597320,en
2508213,en
12527544,pt
17562900,en
7686395,tr
23215464,en
1611810,en
32920226,en
42372714,en
421122,en
29137,en
263146,en
1487022,en
29811,en
71679,en
628955,en
6326920,en
293984,en
293979,en
293973,en
443633,en
69930,en
1741089,en
1629727,en
162759,en
6327770,en
46285,en
8151,en
54215,en
2573525,it
8144743,en
6682769,en
7809,en
121622,en
28282,en
69005,en
1307109,en
42048,en
112510,en
645416,en
65666,en
5597902,en
6323474,en
7469664,en
6430999,en
6218007,en
6382225,en
289798,en
511635,en
1102322,en
18830,en
31503,en
9308103,nl
1158380,en
514210,en
112079,en
17133354,en
14948,en
4876759,en
47774,en
16099325,en
117566,en
153479,en
17286729,en
10886703,en
25105196,en
29496208,en
20417843,en
15811505,en
23720,en
23724,de
9452338,en
27695,en
1058726,en
38256,hr
65482,en
6835,en
6291,en
293972,af
5945209,en
768496,en
8448478,en
92371,en
164542,en
9658159,en
119390,en
36085,en
407154,en
4558004,en
32529,en
7148778,en
2681470,en
10890319,en
47619,en
2316940,en
8526585,en
12678461,en
5931576,en
595405,en
1063078,en
289785,en
289781,en
74586,en
15752594,en
90886,en
428521,en
16075615,en
18135400,es
393392,fr
1076175,nl
18301663,en
17572973,en
13642663,en
56096,en
7607918,en
417501,en
27161156,en
11350120,en
732140,en
33606119,en
845977,en
7956,en
154091,en
159903,en
452141,en
1476261,en
494164,en
402009,en
293974,en
170641,en
92325,en
5328535,en
17488,en
3920295,en
1071338,en
76718,en
110349,en
1873060,en
551866,en
289808,en
1142757,en
13239822,en
14813667,en
392431,en
1711303,it
16069783,en
13642632,en
18652227,es
8533018,en
13628812,en
606935,en
18812716,en
12926132,en
11441,en
21853626,en
1243799,en
564758,en
1795353,id
37530,en
1070527,en
138428,en
37688046,en
403846,en
32505753,en
373049,en
776137,en
98645,en
71675,en
690816,en
62012,en
39303,en
289642,en
3559,en
333316,en
36086,en
659759,en
30257,en
2973738,en
497164,en
770487,en
38855,en
9545064,en
66279,es
557220,en
73188,en
119835,en
97964,en
97965,en
296901,en
8428050,en
1717377,en
32351,en
7193616,en
3688238,hr
351559,en
12861406,en
104262,en
539128,en
625559,en
136959,en
13049069,en
7200982,en
631097,en
762821,en
539282,en
8501304,en
17333851,en
16275057,en
38747,en
3860977,en
10883,en
5122520,en
11797368,en
775983,en
387241,en
22098550,en
7998541,tr
13612962,en
27163019,en
43893965,en
70491,en
51490125,en
653283,en
10873,en
176068,en
65470,en
174764,en
137110,en
220604,en
80642,en
870808,en
446945,en
76423,en
2794955,en
6837,en
790319,en
76660,en
34596,en
104080,en
75024,en
6113686,en
412935,en
13395963,hr
6883161,en
10238952,en
2040488,da
1446826,en
6645867,en
88321,en
593151,en
28763,en
6282143,en
22326,en
101001,en
11512718,en
78842,it
16925847,en
18165452,es
6612005,en
6532610,es
381608,en
24875,en
11924352,id
17928184,en
17934463,en
16060716,en
6307040,en
11699055,en
116731,en
67143,en
1256210,es
33152019,en
18594594,en
30649795,en
260042,en
282675,en
1797044,en
766319,en
510632,en
255161,en
116054,en
138397,en
210190,en
5711912,en
226791,en
97963,en
41315,en
20604826,en
6081685,en
16536,en
535754,en
40329,en
25739,en
12107920,en
1542592,en
88884,en
321357,en
16297,en
7881001,en
35289,en
17156406,en
13539149,en
18039,en
1557569,fr
10830674,fr
17707634,en
22201,en
155238,en
9711714,en
15748529,en
15790837,en
25025389,en
52263433,en
229491,en
12973980,pt
1148052,de
2755882,pt
218573,en
273891,en
164434,en
65474,en
470367,en
44360,en
3134684,en
183274,en
112136,en
45343,en
321578,en
764073,en
6503161,en
70771,en
4637888,ar
6048518,en
17254035,en
10713851,en
5186,en
114170,en
9539767,en
107773,en
13623948,en
61538,en
6973753,en
13562049,en
18079675,en
35414,en
30229,en
149789,en
428035,en
1629945,en
7779696,en
15786597,ro
58547,en
60813,en
2964700,en
89526,en
18689810,en
467164,en
198505,en
20172134,en
16045144,en
55072,en
7844543,no
31450752,en
33832945,en
568047,en
18931,en
13374,en
68096,en
13943,en
264449,en
88880,en
753012,en
23931,en
103627,en
2029176,en
30671,en
437406,en
710187,en
1301154,en
89195,en
92896,en
6043946,en
18419,en
117842,en
205368,en
212349,en
2974581,en
7062,en
1293991,en
272264,en
7685261,en
142884,en
7799991,en
6285955,en
63109,de
227570,en
420849,en
12002819,en
142459,en
3414307,it
2823,en
14743784,en
38333,en
80449,en
1139129,en
8702912,en
362929,en
348537,en
207984,en
10803806,en
14290023,en
184761,en
513176,en
6785316,en
110397,en
130514,en
401876,en
37347,en
22501028,en
30561,en
14781171,en
20821299,en
25785993,en
26521332,de
69094,en
948213,en
146064,en
105648,en
141453,en
1205209,en
13210,en
7772,en
161361,en
809653,en
840278,en
181259,en
590325,en
2879805,en
328091,en
5983057,en
526643,en
168846,en
146127,en
7438179,en
16718816,en
3313418,en
7942786,en
97827,en
151740,en
7745326,en
20814993,en
12844699,en
28449150,en
22307920,en
732139,en
24603808,en
25785761,en
462706,en
46908,en
128571,en
93275,en
478657,en
214771,en
21832,en
21837,en
71682,en
1348468,en
56454,en
2194051,en
11313,en
57736,en
15044,en
332071,en
7026,en
7027,en
11785,en
3060485,en
334809,en
4954543,en
17909,en
6282915,en
13252406,en
6723348,en
187060,en
420317,en
78981,en
3282067,nl
40378,en
181694,en
52762,en
3082951,en
647954,en
1070107,en
2643537,en
13138734,en
6455548,en
317497,en
17164393,en
35368,en
10846336,en
1812654,pl
25937866,en
836607,en
84730,en
2175442,en
752540,en
146492,en
116343,en
130512,en
10989,en
603189,en
11439,en
201381,en
46917,en
769896,en
1220721,en
7171882,en
456058,en
80084,en
12814088,en
9798470,en
95198,fr
12174312,en
2552942,el
48795,en
12735319,en
18680645,en
790291,en
17222083,en
18038459,en
18077836,en
589995,en
7735399,de
1937397,en
28637,en
1016875,en
28204545,en
1011291,en
557103,en
46064,en
36428005,de
31371284,en
394734,en
268604,en
478659,en
500799,en
267419,en
730959,en
46190,en
54123,en
852885,en
736391,en
420733,en
409589,de
4136,en
27,en
6275434,en
28766,en
3704125,it
48722,en
3704118,it
3704107,it
35807,en
4701,en
75020,en
12144652,en
54596,en
8727466,en
30065,en
7719248,en
78978,en
1347837,en
294963,en
273737,en
95609,en
6970738,en
9995135,en
61551,en
567017,en
3635,en
1678741,en
15835020,en
267910,en
4641538,en
478071,en
6275885,en
20727654,en
8901953,en
33843362,en
130880,en
11595072,en
35074096,en
85413,el
9300,en
400763,en
479507,en
490609,en
30891,en
144789,en
6713071,en
6658679,en
815263,en
30007,en
142978,en
16360,en
13019704,en
438024,en
81075,en
14802438,en
6562560,en
1206073,en
6783129,en
31785,en
20298092,en
15799166,en
254103,nl
9091814,en
3265268,en
1702448,en
126081,en
17620964,en
4641540,en
4065912,en
65959,en
7915496,en
823515,en
606926,en
8250,en
11556,en
23705512,en
28409,en
45255,en
478658,en
908311,en
32552,en
1000718,en
649514,en
30343,en
12016,en
11549,en
14281,en
238137,en
490403,en
23756,en
33729,en
7277715,en
7230583,en
816752,en
45961,en
138395,en
452157,en
177518,en
8089,en
7936809,en
152004,en
51291,en
14681,en
9924,en
10269888,en
9743729,en
75162,en
62353,en
579228,en
6265313,en
16248196,en
15713049,en
505222,en
13182638,en
18054085,en
21469109,en
1098486,en
28250881,en
836611,en
160112,en
490471,en
102313,en
6657,hu
271295,en
527513,en
27588,en
19417,en
16312,en
15673,en
129312,en
978098,en
27002,en
114203,en
1017730,en
1290510,es
9907689,en
1629007,en
2294984,en
131847,en
6150990,en
12710106,en
8450235,en
7878933,en
6642994,en
442793,en
11036713,en
12926767,en
413432,en
383129,en
8960470,en
23885,en
3421,en
5024334,en
217008,en
148337,en
17558236,tr
119838,en
11506107,en
6321815,es
6791785,en
10332,en
309773,en
15704459,en
18507827,en
1264155,en
116971,en
2906039,en
9522,fr
69515,en
770038,en
4071565,en
1000724,en
111879,en
5600151,en
125564,en
136096,en
10285,en
396734,en
387339,en
6801652,en
3301645,en
1085771,en
515587,en
694321,en
6149162,en
721012,en
2142727,ro
11389,en
168402,en
1016314,en
795034,en
3294489,en
10396144,en
16703873,en
6627943,en
89352,en
9566119,en
16136176,en
73965,en
64503,es
18746504,en
18635086,en
6049585,en
33113683,en
836609,en
31225,en
2255114,en
994232,en
252669,en
2268489,fr
4570908,en
5072077,en
87348,en
13843,en
819487,en
8573020,en
201643,en
8697204,en
7656231,en
225741,en
816445,en
11168297,en
7247854,en
780866,en
493,en
985386,en
396082,en
115673,en
164631,en
776212,en
9876989,en
6643714,en
6428155,en
3437328,en
112480,it
13588394,en
136171,en
16119079,en
89362,en
347612,en
12899498,pt
21936988,en
23604435,en
333657,en
18139978,en
28588073,en
719382,en
94318,en
148584,en
455925,en
207798,en
6525985,en
509493,en
29802,en
69139,en
775977,en
2074153,en
16051,en
148874,en
71863,en
98378,en
8882815,en
278280,en
1202122,es
2176,en
194805,en
9418145,en
17194490,en
459881,de
2594251,nl
729380,en
10290243,en
6277757,en
107021,en
334818,en
885744,en
10779721,en
20530917,en
7938070,en
205194,en
29997,en
73966,en
91700,en
64105,en
6693775,en
96977,en
618164,en
17607,en
3302568,en
6577773,en
81992,en
85958,en
59887,en
7022,en
3301564,en
12534,en
11468029,en
112628,en
9740847,en
6918862,el
3645169,en
487445,en
388698,en
109514,en
8642679,en
17483,en
557188,en
20564828,en
13501633,en
13588138,en
477597,en
550571,en
18135393,es
97018,en
153875,en
1323758,en
22719550,en
7783191,en
22074622,en
11093329,en
89821,en
20549446,en
15756277,en
346024,en
32905343,en
432556,en
50251,en
6076380,en
277897,en
31354,en
24441,en
379316,en
288159,en
27737,fr
8558020,en
661318,en
126512,en
57763,en
10767466,en
906560,en
232102,en
327775,en
12308723,en
70032,en
54499,en
7793496,en
10706120,en
968902,en
563795,en
262436,en
254108,nl
6659254,en
346023,en
15944406,en
7531478,en
15828695,en
37735,en
51364,en
20933641,en
497195,en
763594,en
8449698,en
22062213,en
11501608,en
48176,en
1767774,en
3222976,en
12326644,en
1877776,en
108067,en
64895,en
23700,en
6365569,en
350678,en
107775,en
2873,en
6859248,pt
24722,en
133266,en
414773,en
129311,en
44230,en
8514163,en
3430763,en
6814059,fr
724371,en
267022,en
455488,en
19307,en
233820,en
1167144,en
6598461,en
21491731,en
13406329,en
20454095,en
13356190,en
18189134,en
43679816,en
264827,en
400598,en
522821,en
14084,en
16792,en
27525,en
35806,en
775972,en
2036659,en
11280254,en
12602408,en
25893,sv
11401915,en
11598940,en
11595501,en
547102,en
12349215,en
2580306,bn
13069681,en
17569860,en
17262159,en
7528717,en
156724,en
6811150,en
16275084,en
2635587,en
22836957,en
13541612,en
29638254,en
77254,en
291920,en
552669,en
72257,en
3129678,en
557211,en
239887,en
376641,en
903,en
421280,en
100369,en
439566,en
122914,en
948528,en
13922,en
10740844,en
845074,en
57043,en
1317696,en
13109352,en
13588425,en
6070790,en
9548029,en
17829764,en
89364,en
141433,en
6957731,en
183033,en
309434,en
769712,en
141452,en
22571699,en
19035609,en
18039963,en
152328,en
8125737,en
22504489,en
183845,en
21720,en
526652,en
133203,en
5995900,en
497396,af
42172,en
21445,en
599957,en
7493,en
132376,en
123479,en
156926,en
6949048,en
267667,en
5958783,en
712665,en
775976,en
891813,en
60349,en
7373274,en
73064,en
129613,en
129308,en
3711152,en
108386,en
159320,en
838917,en
27071482,en
15818358,en
319976,en
19308,en
418285,en
2211221,en
8563824,en
1013383,en
111402,en
397872,en
17834904,en
182012,en
133906,en
6693415,en
289670,en
536386,en
10203,en
3291,en
58962,en
39933,en
2174010,en
40483,en
774061,en
65484,en
6186355,en
671844,en
419916,en
620729,en
556629,en
6262281,en
3943,en
1296353,en
17380041,en
17793815,en
21722,en
11725779,en
97001,en
82443,en
9670094,en
93802,en
7963189,fr
18077816,en
29863848,en
27833683,en
12969,en
3020046,en
142292,en
23217,en
493790,en
145307,en
134017,en
16451,en
238460,en
112286,en
184854,en
858313,en
2274683,en
775975,en
9314304,en
13638268,es
7352053,en
1169556,en
24910,en
16275085,en
12958037,en
392786,en
18279145,tr
232109,en
71405,en
3040,en
17978481,en
419289,en
93453,en
25912332,en
9640038,en
2191970,en
760961,en
1373792,en
12738,en
1099757,en
70101,en
2302650,en
56030,en
20082,en
280277,en
216185,en
27530,en
5986375,en
263176,en
90416,en
7072651,fa
286801,en
